customer_id,country,lifetime_value,total_orders,first_order_date,last_order_date
C15806,United Kingdom,8457.999999999995,3,2011-03-08,2011-10-24
C16982,United Kingdom,8449.320000000003,1,2011-10-10,2011-10-10
C12733,USA,8446.899999999998,1,2011-04-19,2011-04-19
C18222,United Kingdom,8416.999999999993,1,2011-09-08,2011-09-08
C15921,United Kingdom,8400.749999999984,1,2011-06-20,2011-06-20
C12693,Germany,8394.270000000004,6,2011-01-24,2011-08-11
C17034,United Kingdom,8388.660000000002,4,2011-02-25,2011-11-23
C17631,United Kingdom,8383.449999999999,3,2011-04-21,2011-12-08
C17980,United Kingdom,8365.850000000008,3,2010-12-15,2011-06-27
C13539,United Kingdom,8346.140000000001,4,2011-02-03,2011-09-15
C17514,United Kingdom,8345.99999999992,1,2011-08-03,2011-08-03
C16768,United Kingdom,8343.600000000006,5,2011-03-13,2011-10-23
C18205,United Kingdom,8343.600000000002,2,2011-09-26,2011-11-03
C12816,Poland,8329.449999999997,2,2011-06-16,2011-09-05
C15723,United Kingdom,8327.099999999984,1,2010-12-10,2010-12-10
C15208,United Kingdom,8307.559999999998,6,2010-12-21,2011-12-08
C17579,United Kingdom,8305.129999999972,4,2011-06-13,2011-12-05
C14301,United Kingdom,8297.519999999995,2,2011-08-14,2011-08-24
C13743,United Kingdom,8269.91,8,2011-03-25,2011-12-07
C17226,United Kingdom,8263.289999999988,1,2011-02-04,2011-02-04
C16147,United Kingdom,8250.0,1,2011-07-29,2011-07-29
C15440,United Kingdom,8238.919999999996,3,2011-05-15,2011-10-16
C14265,Unspecified,8230.830000000002,2,2011-07-14,2011-08-22
C18009,United Kingdom,8229.78000000001,2,2011-04-18,2011-04-18
C12596,Spain,8229.089999999998,2,2011-04-11,2011-10-19
C14452,United Kingdom,8207.339999999973,2,2011-09-07,2011-11-29
C15230,United Kingdom,8203.799999999988,2,2011-04-13,2011-04-14
C17795,United Kingdom,8202.309999999987,2,2011-03-20,2011-06-13
C16682,United Kingdom,8196.140000000001,5,2011-06-05,2011-12-05
C15797,United Kingdom,8188.2,4,2011-01-24,2011-08-18
C13760,United Kingdom,8181.819999999996,2,2011-03-28,2011-10-16
C14737,United Kingdom,8171.85,3,2010-12-21,2011-12-06
C14823,United Kingdom,8163.819999999931,3,2011-05-29,2011-06-12
C12436,Norway,8144.160000000004,1,2011-09-01,2011-09-01
C15881,United Kingdom,8131.519999999986,8,2010-12-10,2011-01-31
C16413,United Kingdom,8128.199999999999,1,2011-10-14,2011-10-14
C16758,United Kingdom,8125.479999999991,1,2011-10-05,2011-10-05
C15648,United Kingdom,8117.55,4,2011-03-17,2011-05-19
C13325,United Kingdom,8103.600000000001,1,2011-09-19,2011-09-19
C12924,United Kingdom,8101.359999999998,5,2011-01-16,2011-09-12
C13617,United Kingdom,8078.96,3,2011-06-12,2011-10-30
C13740,United Kingdom,8067.2500000000055,1,2011-04-13,2011-04-13
C14628,United Kingdom,8063.519999999997,2,2011-04-11,2011-09-09
C14133,United Kingdom,8037.539999999995,5,2011-01-28,2011-08-02
C14757,United Kingdom,7989.500000000006,1,2011-09-25,2011-09-25
C16811,United Kingdom,7988.860000000003,2,2011-11-22,2011-12-05
C13741,United Kingdom,7977.819999999998,4,2011-05-06,2011-09-29
C16803,United Kingdom,7975.200000000011,1,2011-10-05,2011-10-05
C12793,Portugal,7955.160000000004,2,2010-12-03,2011-01-09
C15325,United Kingdom,7952.21000000007,1,2011-08-28,2011-08-28
C16305,United Kingdom,7946.84000000001,1,2011-07-24,2011-07-24
C14829,United Kingdom,7940.810000000005,6,2010-12-02,2011-11-10
C17495,United Kingdom,7936.589999999996,2,2011-11-01,2011-12-02
C16561,United Kingdom,7931.759999999995,2,2011-10-11,2011-12-04
C17454,United Kingdom,7925.6399999999885,4,2010-12-15,2011-05-31
C16914,United Kingdom,7921.479999999987,1,2011-11-03,2011-11-03
C17076,United Kingdom,7915.079999999998,3,2010-12-10,2011-11-03
C14830,United Kingdom,7885.20000000002,1,2011-10-17,2011-10-17
C14508,United Kingdom,7883.819999999956,2,2011-09-11,2011-11-17
C13750,United Kingdom,7871.449999999999,5,2011-01-07,2011-10-17
C15314,United Kingdom,7871.2800000000025,1,2011-05-24,2011-05-24
C14619,United Kingdom,7858.939999999986,2,2011-04-08,2011-04-14
C13575,United Kingdom,7845.959999999997,5,2011-06-16,2011-11-16
C12384,Switzerland,7843.870000000001,3,2011-08-10,2011-11-11
C17564,United Kingdom,7819.549999999994,3,2011-09-20,2011-11-15
C12987,United Kingdom,7794.4000000000015,3,2011-05-26,2011-09-27
C15345,United Kingdom,7793.249999999984,2,2011-10-25,2011-11-04
C14485,United Kingdom,7790.249999999902,1,2011-11-01,2011-11-01
C13210,United Kingdom,7776.55999999998,1,2011-09-07,2011-09-07
C13345,United Kingdom,7766.199999999988,2,2011-02-25,2011-03-08
C13220,United Kingdom,7765.750000000007,4,2011-04-17,2011-09-22
C16711,United Kingdom,7757.809999999998,5,2010-12-17,2011-12-06
C13892,United Kingdom,7742.249999999992,4,2011-04-07,2011-11-13
C15483,United Kingdom,7730.050000000043,4,2011-03-18,2011-07-01
C15790,United Kingdom,7729.750000000009,1,2011-11-29,2011-11-29
C16122,United Kingdom,7729.74,4,2010-12-08,2011-09-27
C17888,United Kingdom,7727.589999999992,10,2010-12-17,2011-11-21
C16063,United Kingdom,7712.3600000000015,1,2011-03-24,2011-03-24
C17561,United Kingdom,7710.51999999997,1,2011-11-20,2011-11-20
C12999,United Kingdom,7679.339999999984,3,2011-04-08,2011-05-27
C16625,United Kingdom,7660.840000000007,1,2011-03-10,2011-03-10
C13812,Germany,7656.879999999998,3,2011-08-26,2011-10-28
C15343,United Kingdom,7654.49999999999,1,2011-09-13,2011-09-13
C16838,United Kingdom,7647.7600000000075,3,2011-02-24,2011-05-26
C12538,Spain,7642.949999999991,1,2011-11-10,2011-11-10
C17772,United Kingdom,7642.059999999923,2,2011-11-29,2011-11-29
C14431,United Kingdom,7633.11999999999,2,2011-02-10,2011-02-14
C14320,United Kingdom,7628.489999999994,3,2011-01-11,2011-05-17
C16753,United Kingdom,7613.280000000022,1,2011-10-12,2011-10-12
C17843,United Kingdom,7602.759999999972,1,2011-02-09,2011-02-09
C16139,United Kingdom,7602.569999999994,3,2011-05-17,2011-11-21
C17232,United Kingdom,7592.799999999986,2,2011-11-25,2011-12-07
C13774,United Kingdom,7589.999999999977,1,2011-09-19,2011-09-19
C16601,United Kingdom,7588.800000000001,1,2011-10-30,2011-10-30
C17018,United Kingdom,7581.000000000002,2,2011-01-18,2011-10-30
C17154,United Kingdom,7574.820000000005,1,2011-09-25,2011-09-25
C13173,United Kingdom,7570.819999999969,2,2010-12-07,2011-12-05
C14167,United Kingdom,7569.689999999989,4,2011-01-12,2011-10-31
C15651,United Kingdom,7560.700000000002,3,2011-03-24,2011-11-03
C15047,United Kingdom,7559.639999999999,1,2011-03-15,2011-03-15
C14958,United Kingdom,7556.980000000011,3,2011-04-08,2011-07-15
C16026,United Kingdom,7554.8800000000565,1,2011-10-27,2011-10-27
C17630,United Kingdom,7551.199999999983,2,2011-04-21,2011-06-23
C18127,United Kingdom,7537.309999999974,3,2011-07-29,2011-11-20
C16266,United Kingdom,7529.710000000002,7,2011-05-17,2011-09-27
C15120,United Kingdom,7520.219999999999,2,2011-07-29,2011-08-02
C13549,United Kingdom,7518.719999999999,8,2011-04-11,2011-11-14
C16826,United Kingdom,7517.399999999997,1,2011-10-19,2011-10-19
C15864,United Kingdom,7515.92,8,2011-01-27,2011-11-17
C16830,United Kingdom,7495.929999999998,1,2011-11-01,2011-11-01
C16207,United Kingdom,7493.219999999995,1,2011-11-14,2011-11-14
C13745,United Kingdom,7492.499999999992,2,2011-06-30,2011-07-11
C17557,United Kingdom,7490.3999999999905,3,2011-09-19,2011-11-25
C16174,United Kingdom,7477.700000000001,3,2011-07-11,2011-08-05
C13801,United Kingdom,7470.399999999989,1,2011-10-04,2011-10-04
C17229,United Kingdom,7462.469999999987,2,2011-07-20,2011-09-04
C17111,United Kingdom,7458.299999999972,1,2011-10-23,2011-10-23
C16777,United Kingdom,7452.84999999994,2,2011-03-27,2011-09-20
C12452,Switzerland,7439.970000000006,3,2011-11-23,2011-11-23
C12715,Sweden,7431.06000000001,1,2011-08-25,2011-08-25
C13300,United Kingdom,7424.600000000002,2,2011-06-23,2011-06-28
C17540,United Kingdom,7413.600000000004,3,2011-01-27,2011-12-01
C18236,United Kingdom,7407.66,6,2011-04-13,2011-11-10
C15611,United Kingdom,7385.280000000001,15,2011-01-09,2011-11-30
C14888,United Kingdom,7383.999999999997,1,2011-05-16,2011-05-16
C17235,United Kingdom,7374.039999999994,2,2010-12-02,2011-11-14
C14348,United Kingdom,7372.260000000003,1,2011-03-24,2011-03-24
C13332,United Kingdom,7368.900000000013,1,2011-11-25,2011-11-25
C16774,United Kingdom,7362.320000000003,5,2011-06-14,2011-10-03
C12811,Portugal,7352.099999999998,3,2011-02-28,2011-03-24
C17418,United Kingdom,7337.940000000003,2,2011-01-20,2011-10-28
C13927,United Kingdom,7328.79000000003,1,2011-09-26,2011-09-26
C17984,United Kingdom,7328.640000000002,1,2011-07-17,2011-07-17
C18250,United Kingdom,7328.31999999999,2,2011-02-02,2011-02-11
C17674,United Kingdom,7313.339999999998,2,2010-12-06,2011-09-26
C14647,United Kingdom,7296.599999999986,1,2011-05-22,2011-05-22
C13153,United Kingdom,7293.299999999987,1,2011-12-04,2011-12-04
C18005,United Kingdom,7280.059999999915,2,2011-10-23,2011-12-06
C17904,United Kingdom,7270.709999999966,2,2011-11-18,2011-11-18
C14966,United Kingdom,7270.159999999964,1,2011-11-25,2011-11-25
C17990,United Kingdom,7268.279999999997,3,2010-12-13,2011-04-17
C14712,United Kingdom,7262.790000000002,3,2011-08-19,2011-11-10
C15130,United Kingdom,7262.41999999999,1,2011-06-23,2011-06-23
C17765,United Kingdom,7257.540000000008,3,2011-03-28,2011-07-04
C14055,United Kingdom,7256.400000000005,1,2011-08-25,2011-08-25
C13239,United Kingdom,7250.320000000004,1,2011-03-23,2011-03-23
C15153,United Kingdom,7243.499999999972,1,2011-11-08,2011-11-08
C14780,United Kingdom,7242.239999999985,2,2011-09-21,2011-10-16
C18062,United Kingdom,7232.999999999999,3,2011-01-06,2011-06-19
C13844,United Kingdom,7232.400000000003,1,2011-11-28,2011-11-28
C17152,United Kingdom,7213.6,4,2011-03-21,2011-05-29
C16863,United Kingdom,7212.150000000001,4,2010-12-08,2011-11-10
C16887,United Kingdom,7210.559999999991,1,2011-11-04,2011-11-04
C15517,United Kingdom,7209.810000000015,1,2011-04-20,2011-04-20
C17227,United Kingdom,7195.950000000003,6,2010-12-06,2011-11-21
C13598,United Kingdom,7194.04999999995,2,2011-10-23,2011-10-23
C13005,United Kingdom,7191.85,3,2011-04-07,2011-06-19
C16812,United Kingdom,7190.25000000001,1,2010-12-14,2010-12-14
C17940,United Kingdom,7189.179999999996,14,2011-02-10,2011-10-21
C13091,United Kingdom,7184.220000000015,2,2011-11-11,2011-11-18
C13000,United Kingdom,7174.390000000003,3,2010-12-10,2011-08-25
C17835,United Kingdom,7168.799999999994,3,2011-11-16,2011-12-07
C17374,United Kingdom,7164.520000000006,2,2011-03-03,2011-05-05
C14851,United Kingdom,7158.899999999995,2,2011-03-28,2011-11-16
C14995,United Kingdom,7148.5499999999765,2,2011-03-04,2011-11-01
C15115,United Kingdom,7142.309999999988,1,2011-11-21,2011-11-21
C15597,United Kingdom,7131.6900000000105,2,2011-11-04,2011-11-10
C12778,Netherlands,7113.760000000004,7,2011-01-31,2011-11-20
C17415,United Kingdom,7109.759999999993,1,2011-09-21,2011-09-21
C17736,United Kingdom,7102.269999999996,4,2011-08-18,2011-11-30
C18150,United Kingdom,7100.819999999993,3,2011-05-22,2011-11-07
C14638,United Kingdom,7097.5999999999985,1,2011-10-20,2011-10-20
C15652,United Kingdom,7092.539999999994,1,2011-09-09,2011-09-09
C14204,United Kingdom,7085.319999999955,1,2011-12-07,2011-12-07
C17194,United Kingdom,7083.3599999999915,2,2010-12-14,2011-03-11
C15092,United Kingdom,7082.590000000001,2,2011-03-01,2011-05-08
C13390,United Kingdom,7073.040000000001,1,2011-09-26,2011-09-26
C12544,Spain,7064.299999999993,2,2011-11-03,2011-11-10
C13142,United Kingdom,7063.069999999983,1,2011-11-20,2011-11-20
C13748,United Kingdom,7057.600000000002,5,2010-12-01,2011-09-05
C14950,United Kingdom,7042.849999999996,2,2011-11-20,2011-12-01
C15276,United Kingdom,7036.119999999951,1,2011-10-04,2011-10-04
C13923,United Kingdom,7022.599999999987,1,2011-10-17,2011-10-17
C18095,United Kingdom,7022.49999999999,2,2011-01-11,2011-01-31
C14703,United Kingdom,6999.739999999987,1,2011-11-25,2011-11-25
C16322,United Kingdom,6989.269999999993,2,2011-11-03,2011-12-08
C17134,United Kingdom,6987.999999999996,2,2011-03-20,2011-08-25
C15695,United Kingdom,6985.619999999998,2,2011-03-18,2011-03-18
C13933,United Kingdom,6984.060000000003,2,2011-07-14,2011-08-22
C13606,United Kingdom,6975.219999999997,3,2011-02-01,2011-11-10
C15243,United Kingdom,6966.960000000003,1,2011-09-26,2011-09-26
C16117,United Kingdom,6966.299999999988,1,2011-06-03,2011-06-03
C17353,United Kingdom,6960.0,2,2011-07-08,2011-08-02
C18142,United Kingdom,6957.42,4,2011-05-08,2011-07-11
C15963,United Kingdom,6947.9199999999955,2,2011-10-25,2011-11-20
C15121,United Kingdom,6938.400000000006,2,2011-02-24,2011-10-20
C13238,United Kingdom,6934.870000000012,5,2010-12-14,2011-11-28
C17891,United Kingdom,6931.239999999953,1,2011-06-30,2011-06-30
C13329,United Kingdom,6928.7999999999965,4,2010-12-08,2011-11-08
C17286,United Kingdom,6926.399999999998,1,2011-11-18,2011-11-18
C16352,United Kingdom,6922.159999999999,2,2011-11-02,2011-11-22
C15213,United Kingdom,6917.399999999977,3,2011-01-14,2011-01-25
C18056,United Kingdom,6909.349999999972,1,2011-02-24,2011-02-24
C17905,United Kingdom,6907.699999999981,4,2010-12-01,2011-09-29
C14633,United Kingdom,6898.000000000001,1,2011-03-18,2011-03-18
C13245,United Kingdom,6887.999999999996,1,2011-10-20,2011-10-20
C13950,United Kingdom,6886.509999999999,5,2011-04-07,2011-11-28
C13171,United Kingdom,6864.670000000002,5,2011-02-13,2011-12-01
C14142,United Kingdom,6859.819999999992,1,2010-12-01,2010-12-01
C13261,United Kingdom,6859.800000000001,2,2011-02-27,2011-03-16
C17429,United Kingdom,6856.879999999994,4,2011-05-05,2011-08-11
C16071,United Kingdom,6851.040000000006,1,2011-10-26,2011-10-26
C15561,United Kingdom,6844.630000000004,5,2011-05-08,2011-11-28
C16475,United Kingdom,6824.299999999989,4,2011-03-11,2011-09-12
C15035,United Kingdom,6823.710000000003,1,2011-09-11,2011-09-11
C17666,United Kingdom,6823.439999999997,2,2011-10-05,2011-12-06
C12790,Netherlands,6823.319999999989,1,2011-05-31,2011-05-31
C14288,United Kingdom,6812.849999999997,2,2011-05-10,2011-05-11
C16909,United Kingdom,6809.5199999999895,2,2011-09-28,2011-10-06
C14198,United Kingdom,6807.250000000001,7,2011-04-14,2011-12-05
C14850,United Kingdom,6793.150000000003,2,2010-12-07,2011-02-01
C16017,United Kingdom,6780.15999999997,1,2011-10-23,2011-10-23
C18004,United Kingdom,6778.799999999953,1,2010-12-12,2010-12-12
C16968,United Kingdom,6777.570000000006,2,2011-08-24,2011-12-05
C16621,United Kingdom,6770.489999999995,4,2011-03-07,2011-10-19
C15774,United Kingdom,6769.999999999987,1,2011-10-02,2011-10-02
C12851,United Kingdom,6758.999999999959,1,2011-09-04,2011-09-04
C13705,United Kingdom,6755.599999999997,3,2010-12-01,2011-12-02
C17040,United Kingdom,6745.949999999995,1,2011-07-25,2011-07-25
C12365,Cyprus,6734.489999999978,3,2011-02-21,2011-02-21
C14622,United Kingdom,6732.180000000005,1,2011-06-08,2011-06-08
C17297,United Kingdom,6720.779999999916,1,2011-11-22,2011-11-22
C17771,United Kingdom,6707.92,2,2011-01-20,2011-10-14
C14450,United Kingdom,6706.970000000005,3,2011-01-23,2011-06-12
C16967,United Kingdom,6699.419999999987,1,2011-06-03,2011-06-03
C15469,United Kingdom,6694.649999999996,4,2011-08-11,2011-10-27
C15167,United Kingdom,6682.999999999989,1,2011-01-23,2011-01-23
C12648,Germany,6679.049999999995,1,2011-07-08,2011-07-08
C12566,Germany,6676.400000000005,2,2011-09-14,2011-09-28
C13043,United Kingdom,6668.61000000001,2,2011-03-11,2011-03-31
C18194,United Kingdom,6661.2,2,2011-09-18,2011-10-06
C17502,United Kingdom,6656.600000000002,4,2011-11-10,2011-11-30
C18218,United Kingdom,6652.079999999998,4,2011-03-03,2011-05-17
C18024,United Kingdom,6650.800000000011,3,2011-07-10,2011-07-10
C13887,United Kingdom,6641.450000000001,1,2011-05-19,2011-05-19
C14220,United Kingdom,6636.979999999997,2,2010-12-16,2011-04-06
C12691,France,6629.1,6,2010-12-17,2011-11-11
C17560,United Kingdom,6625.790000000004,5,2011-02-02,2011-09-06
C15210,United Kingdom,6623.599999999993,1,2011-04-28,2011-04-28
C13706,United Kingdom,6615.800000000001,1,2011-02-10,2011-02-10
C15714,United Kingdom,6614.399999999982,2,2011-09-23,2011-11-28
C14362,United Kingdom,6609.200000000001,1,2011-11-17,2011-11-17
C13487,United Kingdom,6594.100000000005,3,2010-12-21,2011-10-13
C15918,United Kingdom,6584.139999999999,2,2011-03-13,2011-06-02
C17438,United Kingdom,6583.349999999991,2,2011-03-31,2011-04-06
C17457,United Kingdom,6582.679999999999,5,2011-01-04,2011-08-05
C14902,United Kingdom,6579.000000000012,2,2011-11-14,2011-11-18
C16202,United Kingdom,6574.860000000001,1,2010-12-14,2010-12-14
C16893,United Kingdom,6566.849999999902,1,2010-12-08,2010-12-08
C13343,United Kingdom,6566.670000000012,2,2011-06-15,2011-06-20
C14886,United Kingdom,6566.400000000006,1,2011-04-01,2011-04-01
C14528,United Kingdom,6555.960000000001,1,2011-11-02,2011-11-02
C12363,Unspecified,6555.899999999992,2,2011-04-11,2011-08-22
C13140,United Kingdom,6551.400000000002,3,2010-12-08,2011-08-23
C14206,United Kingdom,6543.299999999974,2,2010-12-14,2011-04-14
C18232,United Kingdom,6540.2500000000055,5,2011-05-26,2011-09-19
C18088,United Kingdom,6539.129999999966,1,2011-10-09,2011-10-09
C16038,United Kingdom,6528.02,4,2011-05-22,2011-12-02
C13416,United Kingdom,6524.999999999998,2,2011-09-19,2011-10-27
C15185,United Kingdom,6523.019999999989,1,2011-09-30,2011-09-30
C13506,United Kingdom,6518.540000000003,3,2010-12-05,2011-01-31
C15664,United Kingdom,6513.709999999992,2,2010-12-15,2011-10-20
C13504,United Kingdom,6510.460000000002,1,2011-10-06,2011-10-06
C15127,United Kingdom,6504.480000000003,1,2011-10-05,2011-10-05
C15669,United Kingdom,6487.060000000005,5,2011-03-21,2011-10-30
C17053,United Kingdom,6478.139999999995,2,2011-08-01,2011-08-03
C15052,United Kingdom,6473.399999999991,1,2011-01-24,2011-01-24
C13570,United Kingdom,6466.229999999992,1,2011-04-10,2011-04-10
C13395,United Kingdom,6462.12,1,2011-06-07,2011-06-07
C16627,United Kingdom,6456.000000000005,1,2011-09-21,2011-09-21
C15589,United Kingdom,6444.73,4,2011-02-02,2011-04-01
C17697,United Kingdom,6440.050000000001,1,2011-04-17,2011-04-17
C16915,United Kingdom,6433.689999999992,6,2011-03-01,2011-11-30
C17420,United Kingdom,6431.070000000005,3,2010-12-01,2011-10-20
C14177,United Kingdom,6423.090000000007,5,2011-06-13,2011-09-16
C13675,United Kingdom,6410.399999999982,2,2011-02-28,2011-07-11
C12893,United Kingdom,6396.759999999984,1,2011-11-09,2011-11-09
C16897,United Kingdom,6390.900000000006,3,2011-01-30,2011-02-13
C14855,United Kingdom,6390.5999999999985,2,2011-07-28,2011-08-12
C14068,United Kingdom,6380.399999999996,1,2011-01-23,2011-01-23
C18074,United Kingdom,6364.8,1,2010-12-01,2010-12-01
C15267,United Kingdom,6362.0,5,2011-06-10,2011-11-17
C15773,United Kingdom,6356.799999999998,1,2011-12-04,2011-12-04
C16425,United Kingdom,6356.699999999997,1,2011-02-10,2011-02-10
C16850,United Kingdom,6315.789999999987,1,2011-01-10,2011-01-10
C12614,Germany,6311.9999999999945,1,2011-03-07,2011-03-07
C14762,United Kingdom,6310.9199999999955,1,2011-03-21,2011-03-21
C13304,United Kingdom,6308.820000000001,1,2010-12-23,2010-12-23
C15777,United Kingdom,6305.2899999999945,5,2010-12-13,2011-04-12
C12650,France,6288.8,1,2011-12-06,2011-12-06
C16989,United Kingdom,6279.45,6,2011-07-12,2011-12-02
C15894,United Kingdom,6276.549999999983,2,2010-12-05,2011-03-31
C13052,United Kingdom,6266.700000000002,1,2011-05-11,2011-05-11
C15335,United Kingdom,6262.91999999998,1,2011-10-17,2011-10-17
C13889,United Kingdom,6253.499999999999,1,2011-09-08,2011-09-08
C17361,United Kingdom,6239.079999999996,3,2011-02-21,2011-10-21
C16318,United Kingdom,6234.849999999998,1,2011-11-04,2011-11-04
C14951,United Kingdom,6233.800000000007,1,2011-09-21,2011-09-21
C16654,United Kingdom,6231.799999999999,5,2010-12-06,2011-07-21
C17035,United Kingdom,6230.580000000002,3,2011-02-01,2011-04-08
C16423,United Kingdom,6230.159999999999,1,2011-11-15,2011-11-15
C12690,France,6224.16,1,2011-05-18,2011-05-18
